D:\Code\DQN\flappyrl\agent.py:48: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = torch.cuda.amp.GradScaler(enabled=(device.type == "cuda"))
[train] device=cuda  algo=rainbow  n_envs=8
[train] starting — target 300000 env-steps
step     2000 | loss None | eps 0.962 | buf    1872 | score50   0.00 (max 0) | 2422.7 st/s
step   112000 | loss 0.0060 | eps 0.050 | buf  108708 | score50   0.14 (max 2) |  561.6 st/s
step   114000 | loss 0.0052 | eps 0.050 | buf  110682 | score50   0.30 (max 3) |  560.4 st/s
step   116000 | loss 0.0077 | eps 0.050 | buf  112652 | score50   0.26 (max 3) |  559.4 st/s
step   118000 | loss 0.0060 | eps 0.050 | buf  114622 | score50   0.26 (max 3) |  559.6 st/s
step   120000 | loss 0.0039 | eps 0.050 | buf  116590 | score50   0.10 (max 3) |  559.7 st/s
step   122000 | loss 0.0022 | eps 0.050 | buf  118564 | score50   0.10 (max 2) |  559.4 st/s
step   124000 | loss 0.0011 | eps 0.050 | buf  120532 | score50   0.10 (max 2) |  559.6 st/s
  >> EVAL @ 125000: mean=0.45 max=2 (best_mean=0.45)
step   126000 | loss 0.0023 | eps 0.050 | buf  122504 | score50   0.12 (max 2) |  547.0 st/s
step   128000 | loss 0.0018 | eps 0.050 | buf  124482 | score50   0.12 (max 2) |  546.6 st/s
step   130000 | loss 0.0045 | eps 0.050 | buf  126450 | score50   0.18 (max 3) |  545.9 st/s
step   132000 | loss 0.0122 | eps 0.050 | buf  128424 | score50   0.20 (max 3) |  545.3 st/s
step   134000 | loss 0.0072 | eps 0.050 | buf  130392 | score50   0.22 (max 3) |  545.6 st/s
step   136000 | loss 0.0033 | eps 0.050 | buf  132366 | score50   0.10 (max 1) |  545.5 st/s
step   138000 | loss 0.0012 | eps 0.050 | buf  134342 | score50   0.20 (max 4) |  544.8 st/s
step   140000 | loss 0.0052 | eps 0.050 | buf  136310 | score50   0.20 (max 4) |  544.6 st/s
step   142000 | loss 0.0062 | eps 0.050 | buf  138280 | score50   0.24 (max 4) |  544.2 st/s
step   144000 | loss 0.0053 | eps 0.050 | buf  140260 | score50   0.28 (max 4) |  543.4 st/s
step   146000 | loss 0.0032 | eps 0.050 | buf  142228 | score50   0.22 (max 2) |  543.3 st/s
step   148000 | loss 0.0046 | eps 0.050 | buf  144196 | score50   0.24 (max 2) |  543.9 st/s
step   150000 | loss 0.0030 | eps 0.050 | buf  146164 | score50   0.18 (max 2) |  543.2 st/s
  >> EVAL @ 150000: mean=0.75 max=2 (best_mean=0.75)
step   152000 | loss 0.0035 | eps 0.050 | buf  148136 | score50   0.14 (max 2) |  534.3 st/s
step   154000 | loss 0.0039 | eps 0.050 | buf  150110 | score50   0.16 (max 2) |  534.2 st/s
step   156000 | loss 0.0093 | eps 0.050 | buf  152076 | score50   0.14 (max 2) |  534.6 st/s
step   158000 | loss 0.0030 | eps 0.050 | buf  154048 | score50   0.20 (max 2) |  534.3 st/s
